八月札,[],[],【来源】为本通科植物木通、三叶木通、白本通的果实。,【性味】甘，寒。,【功用主治】舒肝理气，活血止痛，除烦利尿。治肝胃气痛，胃热食呆，烦渴，亦白痢疾，腰痛，胁痛，疝气，窟经，子宫下坠。,【用法与用量】内服：煎汤，0。5～1两；或浸酒。,(《饮片新参》)
八仙花,[],[],【来源】为虎耳草科植物绣球的根、叶、花。,"【性味】《四川常用中草药》：""苦微辛，寒，有小毒。""","【功用主治】①《现代实用中药》：""抗疟药，功效与",【用法与用量】内服：煎汤，3～4钱。外用：水煎洗或磨汁涂。,(《植物名实田考》)
巴豆,[],【异名】巴菽(《本经》)，刚子(《雷公炮炙论》)，江子(《瑞竹堂经验方》)，老阳子(《纲目》)，双眼龙(《岭南采药录》)，猛子仁(《中国药植志》)，巴果(《中药形性经验鉴别法》)，巴米(《药材资料汇编》)，双眼,【来源】为,【性味】辛，热，有毒。,【功用主治】泻寒积，通关窍，逐痰，行水，杀虫。治冷积凝滞，胸腹胀满急痛，血瘕，痰癖，泻痢，水肿，外用治喉风，喉痹，恶疮疥癣。,【用法与用量】内服：入丸、散，0.5～1分(用巴豆霜)。外用：绵裹塞耳鼻，捣膏涂或以绢包擦患处。,(《本经》)
巴豆壳,[],【异名】巴豆皮(《宣明论》)。,【来源】为,[],"【功用主治】①《纲目》：""消积滞，止泻痢。""",[],(《纲目》)
巴旦杏仁,[],【异名】八担仁(《饮膳正要》)，巴达杏仁(《本草通玄》)，叭哒杏仁(《要药分剂》)。,【来源】为蔷薇科植物巴旦杏的干燥种子。,【性味】甘，平。,【功用主治】润肺，止咳，化痰，下气。治虚劳咳嗽，心腹逆闷。,【用法与用量】内服：煎汤，1.5～3钱。,(《纲目》)
巴豆树根,[],【异名】,【来源】,"【性味】广州部队《常用中草药手册》：""辛，温，有毒。""",【功用主治】治痈疽，疔疮，跌打损伤，蛇伤，风湿痹痛，胃痛。,【用法与用量】外用：捣敷，煎水浸，浸酒擦或研末调敷。内服：煎汤，1～2钱。,(《纲目》)
巴豆叶,[],【异名】双眼龙叶(《岭南采药录》)，,【来源】,[],【功用主治】治疟疾，疮癣，跌打损伤，蛇伤。,【用法与用量】内凰研末酒冲。1～5厘；或胶囊装。外用：煎水洗或捣敷。,(《南宁市药物志》)
巴豆油,[],[],【来源】为,【性味】辛，热，有毒。,"【功用主治】①《纲目》：""治中风痰厥，气厥，中恶。喉痹；一切急病，咽喉不通，牙关紧闭，以研烂巴豆绵纸包，压取油作拈，点灯吹灭，熏鼻中，或用热烟刺入喉内，即时出涎或恶血便苏。又舌上无故出血，以熏舌之上下，自止。""",[],(《纲目》)
巴戟天,[],【异名】巴戟(《本草图经》)，,【来源】为,【性味】辛甘，温。,【功用主治】补肾阳，壮筋骨，祛风湿。治阳痿，少腹冷痛，小便不禁，子宫虚冷，风寒湿痹，腰膝酸痛。,【用法与用量】内服：熬汤，1.5～3钱；入丸、散、浸酒或熬膏。,(《本经》)
巴山虎,[],【异名】金扣钮根(《陆川本草》)，细钮扣根、扣子头(《南宁市药物志》)，紫花,"【来源】为茄科植物紫花茄的根。植物形态详""天茄子""条。",【性味】苦，平。,【功用主治】清热除湿，祛瘀消肿。治风湿痹痛，痧气腹痛，头痛，牙痛，咽炎，扁桃体炎，疳积，跌打损伤，瘰疬。,【用法与用量】内服：煎汤，2～5钱。外用：捣敷。,(《岭南采药录》)
芭蕉根,[],【异名】芭蕉头(《分类草药性》)。,【来源】为芭蕉科植物芭蕉的根茎。,"【性味】①《本草备要》：""味甘，大寒。""",【功用主治】清热，止渴，利尿，解毒。治天行热病，烦闷，消渴，黄疸，水肿，脚气，血淋，血崩，痈肿，疔疮，丹毒。,【用法与用量】内服：煎汤，0.5～1两(鲜者1～2两)；或捣汁。外用：捣敷、捣汁涂或煎水含漱。,(《日华子本草》)
芭蕉花,[],[],"【来源】为芭蕉科植物芭蕉的花蕾或花。植物形态详""",【性味】甘谈微辛，凉。,【功用主治】化痰软坚，平肝，和瘀，通经。治胸膈饱胀，脘腹痞疼，吞酸反胃，呕吐痰涎，头目昏眩，心痛怔忡，妇女经行不畅。,【用法与用量】内服：煎汤，2～3钱；或烧存性研末。,(《日华子本草》)
芭蕉叶,[],[],"【来源】为芭蕉科植物芭蕉的叶片，植物形态详""",【性味】甘淡，寒。,【功用主治】清热，利尿，解毒。治热病，中暑，脚气，痈肿热毒，烫伤。,【用法与用量】内服：煎汤。外用：捣敷或研末调敷。,(《纲目》)
让闾,[],【异名】让芦(《本草经集注》)，让闾草(《千金翼方》)，让闾蒿(《广利方》)，淹茼(《履?岩本草》)，覆闾(《纲目》)，臭蒿(《药材资料汇编》)。,【来源】为菊科植物让闾的全草。,【性味】辛苦，温。,【功用主治】行瘀，祛湿。治妇女血瘀经闭，跌打损伤，风湿痹痛。,【用法与用量】内服：煎汤，0.5～1两；研末或捣汁饮。,[]
芭蕉油,[],【异名】芭蕉汁(《卫生杂兴》)，芭蕉树水(《中级医刊》(5)：57，1959)。,"【来源】为芭蕉科植物芭蕉茎中的液汁。植物形态详""","【性味】①《日华子本草》：""冷，无毒。""",【功用主治】清热，止渴，解毒。治热病烦渴，惊风，癫痫，高血压头痛，疔疮痈疽，汤火伤。,[],(《日华子本草》)
芭蕉子,[],[],"【来源】为芭蕉科植物芭蕉的种子。植物形态详""",【性味】子生食：大寒；仁：性寒。,【功用主治】子生食，止渴润肺。蒸熟暴之令口开，春取仁，食之，通血脉，填骨髓。,[],(《食疗本草》)
巴茅果,[],【异名】牛,【来源】为禾本科植物五节芒根茎部叶鞘内的虫瘿。,【性味】性温，味辛。,【功用主治】顺气，发表，除瘀。,[],(《贵州民间药物》)
鲃鱼,[],[],【来源】为鲤科动物锯倒刺鲃的肉。,【性味】味甘，性热，有小毒。,【功用主治】主壮阳道，温中补衰。,[],[]
拔毒散,[],【异名】,【来源】为锦葵科植物拔毒散的全草。,"【性味】①《滇南本草》：""性寒，味苦。""",【功用主治】清热解毒，活血祛瘀。治急性乳腺炎，急性扁桃体炎，疔疮，肿毒，肠炎，菌痢，妇女经闭，跌打损伤。,【用法与用量】内服：煎汤，3～5钱。外用：捣敷。,(《滇南本草》)
菝葜,[],【异名】金刚根、王瓜草(《日华子本草》)，金刚骨(《儒门事亲》)，金刚藤(《履?岩本草》)，山梨儿、金刚树、铁刷子(《救荒本草》)，铁菱角(《纲目》)，金刚刺(《医林纂要》)，金刚头、假萆粟、山菱角、霸王引(《岭南采药录》)，沟谷刺、金巴斗、豺狗刺、鲎壳藤(《中国树木分类学》)，马甲、硬饭头、冷饭头(《广州植物志》)，龙爪菜(《贵州民间方药集》)，普贴(《福建民间草药》)，鸡肝根、路边刷(《广西中兽医药植》)，鲎壳刺(《闽南民间草药》)，铁刺苓(《浙江民间草药》)，饭巴铎、冷饭巴(《四川中药志》)，金刚鞭(《江西民间草药验方》)，蓬灯果、马鞍宫(广州部队《常用中草药手册》)，马加刺兜、马加勒(江西《中草药学》)。,【来源】为,【性味】甘，温。,【功用主治】祛风湿，利小便，消肿毒。治关节疼痛，肌肉麻木，泄泻，痢疾，水肿，淋病，疔疮，肿毒，瘰疬，痔疮。,【用法与用量】内服：煎汤，3～5钱，大剂1～3两；浸酒或入丸、散。外用：煎水熏洗。,(《别录》)
菝葜叶,[],[],【来源】为,"【性味】《履?岩本草》：""温，无毒。""",【功用主治】治风肿，疮疖，肿毒，臁疮，烫伤。,【用法与用量】内服：浸酒。外用：捣敷或研末调敷。,(《日华子本草》)
霸王鞭,[],【异名】金刚杵、冷水金丹(《滇南本草》)，金刚纂(《丹房本草》)，刺金刚(《昆明民间常用草药》)。,【来源】为,【性味】苦涩，有毒。,【功用主治】治疮毒，皮癣；水肿。,【用法与用量】外用：取浆汁搽涂患处。内服：煅存性研末为散。,(《植物名实图考》)
霸王根,[],[],【来源】为,【性味】辛，温。,【功用主治】行气散满。治腹胀。,【用法与用量】内服：煎汤，1～2钱。,(《中国沙漠地区药用植物》)
霸王七,[],【异名】万年炦、炦七。,【来源】为,【性味】性微寒，味辛苦，无毒。,【功用主治】祛瘀消肿，解毒。治跌打损伤及痈疮。,【用法与用量】内服：浸酒，一日量5～8钱；或研末。外用：捣敷。,(《四川中药志》)
白背三七,[],【异名】大肥牛(《广州植物志》)，土,【来源】为菊科植物白子菜的根及根茎。,【性味】甘，凉。,【功用主治】清热凉血，散瘀消肿。治支气管炎，肺结核，崩漏痈肿，烫伤。跌打损仿，刀伤出血。,【用法与用量】内服：煎汤。2～3钱；或浸酒。外用：捣敷或研末调敷。,(《云南中草药》)
白背三七茎叶,[],[],"【来源】为菊科植物白子菜的茎叶。植物形态详""白背三七""条。","【性味】《云南中草药》：""咸微辛，寒，有毒。""",【功用主治】清热，舒筋，止血，祛瘀。治百日咳，风湿痛，骨折、创伤出血，痈肿疮疖。,【用法与用量】内服：煎汤，2～3钱。外用：捣烂敷或研末撒。,(《云南中草药》)
白背杨,[],[],【来源】为杨柳科植物银白杨的叶。,[],【功用主治】祛痰、消炎、平喘、止咳。治慢性气管炎、咳嗽、气喘。,[],(《广西植物名录》)
白背叶1,[],【异名】白帽顶、白膜叶(《岭南草药志》)。,【来源】为,"【性味】《南宁市药物志》：""寒，无毒。""",【功用主治】清热，利湿，止痛，解毒，止血。治淋浊，胃痛，口疮，痔疮，溃疡，跌打损伤，蛇咬伤，外伤出血。,【用法与用量】内服：煎汤，1.5～3钱。外用：研末撒或煎水洗。,(《南宁市药物志》)
白背叶2,[],【异名】三条筋、三根筋、香叶、糯叶(《贵州草药》)，湄潭台乌(《贵州药植目录》)。,【来源】为樟科植物峨嵋山,"【性味】《贵州草药》：""辛，温。""","【功用主治】①《贵州草药》：""止血，生肌，排石。""",【用法与用量】内服：煎汤，3～5钱。外用：捣敷。,(《贵州草药》)
白背叶根,[],【异名】白膜根、白朴根(《岭南草药志》)，野桐根(《闽南民间草药》)。,【来源】为,"【性味】《岭南草药志》：""味微涩微苦，性平。""",【功用主治】清热，利湿，固脱，消瘀。治肠炎，脱肛，淋浊，疝气，肝炎，脾肿，子宫下垂，产后风瘫，白带，赤眼，喉蛾，耳内流脓。,【用法与用量】内服：煎汤。0.5～1两。外用：浸汁滴耳。,(《岭南草药志》)
白扁豆,[],[],【来源】　为豆科植物扁豆DolichoslablabL.的种子。,【性味】　性微温，味甘。,【功用主治】　健脾化湿，和中消暑。用于脾胃虚弱、食欲不振、大更溏泻、白带过多、暑湿吐泻、胸闷腹胀。,[],[]
白萆粟,[],[],【来源】为,【性味】涩微苦，平。,【功用主治】祛风湿，利尿。治风湿性筋骨疼痛，小便短少，淋浊。,【用法与用量】内服：煎汤，3～5钱。,(《昆明民间常用草药》)
白补药,[],[],【来源】为唇形科植物花茎状,【性味】辛，平。,【功用主治】强筋壮骨，补虚益损。,[],(《贵州草药》)
白草莓,[],【异名】三匹风、野杨莓、草莓(《西藏常用中草药》)，白泡儿、白?、白蒲草(《云南中草药选》)，只大萨曾(藏名)。,【来源】为蔷薇科植物白草莓的全草。,"【性味】①《西藏常用中草药》：""性寒，味甘苦。""",【功用主治】祛风，清热，解毒。治风热咳嗽，百日咳，口腔炎，痢疾，尿血，疮疖。,【用法与用量】内服：煎汤，3～5钱。外用：捣敷。,(《云南中草药选》)
白侧耳,[],【异名】白耳菜、叫天鸡(《贵州民间方药集》)，光板、金苦板(《浙江中药资源名录》)，,[],[],【功用主治】镇咳，止血，利湿，治虚劳咳嗽，咳血，吐血，亦痢，白带，疔疮。,【用法与用量】内服：煎汤，2～4钱(鲜者1～2两)。外用：捣敷。,(《贵州民间方药集》)
白菖,[],【异名】泥昌(《雷公炮炙论》)，水昌、水宿、茎蒲、水,【来源】为,【性味】苦辛，温。,【功用主治】化痰，开窍，健脾，利湿。治癫痫，惊悸健忘，神志不请，湿滞痞胀，泄泻痢疾，风湿疼痛，痈肿疥疮。,【用法与用量】内服：煎汤，1～2钱；或研末装胶囊。外用：煎水洗或研末调敷。,(《别录》)
白刺花,[],【异名】白花刺(《贵州草药》)，苦刺花(《文山中草药》)。,【来源】为豆科植物白刺花的根。,"【性味】①《贵州草药》：""性平，味苦。""","【功用主治】①《贵州草药》：""清热，凉血，解毒。治鼻血，便血。""",【用法与用量】内服：煎汤，3～5钱。外用：捣敷。,(《贵州草药》)
白常山,[],[],【来源】为,"【性味】《四川中药志》：""性寒，味苦，有毒。""","【功用主治】《药用植物学》：""治疟。""",【用法与用量】内服：煎汤，2～3钱。,[]
白刺花叶,[],[],"【来源】为豆科植物白刺花的叶片，植物形态详""白刺花""条。","【性味】《贵州草药》：""苦，平。""","【功用主治】《贵州草药》：""清热，解毒。治毒肿。""",【用法与用量】外用：捣敷。,(《贵州草药》)
白丁香,[],【异名】雀苏(《雷公炮炙论》)，雄雀矢(《别录》)，青丹(《本草拾遗》)，麻雀粪(《滇南本草》)，雄家雀粪(《黑龙江中药》)。,"【来源】为文鸟科动物麻雀的粪便。动物形态详""雀""条。",【性味】苦，温。,【功用主治】化积，消翳。治疝瘕，百癖，目翳，胬肉，龋齿。,【用法与用量】内服：研末为丸、散，5～8分。外用：研细调敷或和乳汁点眼。,(《滇南本草》)
白豆,[],【异名】饭豆(《日用本草》)，眉豆、白目豆、甘豆(《广州植物志》)。,【来源】为豆科植物饭豇豆的种子。,【性味】甘咸，平。,【功用主治】调中益气，健脾益肾。,[],(《孙真入食忌》)
白豆蔻壳,[],【异名】豆蔻壳(《饮片新参》)，白蔻衣(江苏)。,"【来源】为姜科植物白豆蔻的果壳。植物形态详""白豆蔻""条。","【性味】《饮片新参》：""味微辛。""","【功用主治】①《药性切用》：""宽胸开胃。""",【用法与用量】内服：煎汤，0.5～2钱；或入丸、散。,(《药性切用》)
白豆蔻,[],【异名】多骨(《本草拾遗》)，壳蔻(《本经逢原》)，白蔻(《本草经解》)。,【来源】为姜科植物白豆蔻的果实。,【性味】辛，温。,【功用主治】行气，暖胃，消食，宽中。治气滞，食滞，胸闷，腹胀，噫气，噎膈，吐逆，反胃，疟疾。,【用法与用量】内服：煎汤(不宜久煎)，0.5～2钱；或入丸、散。,(《本草拾遗》)
白地紫菀,[],【异名】大火草、牛耳朵火草(《昆明民间常用草药》)，白叶不翻、小一支箭、,【来源】为菊科植物钩毛大丁草的根。,【性味】辛微苦，平。,【功用主治】清热利湿，理气化痰，捎积杀虫。治痢疾，胃痛，感冒咳嗽，气喘痰多，消化不良，蛔虫症，扁桃体炎，外用可以止血。,【用法与用量】内服：煎汤。0.5～1两。外用：研末撒。,(《昆明民间常用草药》)
白垩,[],【异名】白涂(《说文》)，白善土(《别录》)，白土子(《本草衍义》)，画粉(《纲目》)。,【来源】为沉积岩类岩石白垩的块状物或粉末。,【性味】苦，温。,【功用主治】温中，涩肠，止血，敛疮。治反胃，泻痢，吐血，衄血，眼弦赤烂，臁疮。,【用法与用量】内服：入丸、散，1.5～3钱。外用：研末撒或调敷。,(《本经》)
白饭树根,[],【异名】薏米蕴(《岭南采药录》)，鱼眼报(《南宁市药物志》)。,【来源】为,"【性味】《南宁市药物志》：""苦微涩。""","【功用主治】《南宁市药物志》：""清热止痛，杀虫拔脓，治咳嗽，黄脓白泡疮，蛇伤。""",【用法与用量】内服：煎汤，3～6钱。外用：捣敷或煎水洗。,(《南宁市药物志》)
白鹅膏,[],【异名】白鹅脂(《千金食治》)。,"【来源】为鸭科动物鹅的脂肪。动物形态详""鹅肉""条。",【性味】甘，凉。,【功用主治】润皮肤，消痈肿。治皮肤皴裂。,【用法与用量】外用：涂敷。,(《别录》)
白饭豆,[],【异名】云锁豆、四季豆、龙爪豆(《植物名实图考》)，唐豇、隐元豆(《植物学大辞典》)，云豆、六月鲜、,【来源】为豆科植物菜豆的种子。,【性味】甘淡，平。,【功用主治】滋养，解热，利尿，消肿。治水肿，脚气病。,[],(《陆川本草》)
白饭树叶,[],[],【来源】为,"【性味】《广西中草药》：""味苦微涩，性凉，有小毒。""",【功用主治】祛风除湿，解毒，杀虫。治风湿关节痛，头疮、脓疱疮、湿疹。,【用法与用量】外用：煎水洗或捣敷。,(《生草药性备要》)
白附子,[],[],【来源】　为,【性味】　性温，味辛；有毒。,[],[],[]
白果,[],【异名】灵眼(《太仓州志》)，佛指甲(《浙江通志》)，佛指柑(《一握坤舆》)。,【来源】为银杏科植物银杏的种子。,【性味】甘苦涩，平，有毒。,【功用主治】敛肺气，定喘嗽，止带浊，缩小便。治哮喘，痰嗽，白带，白浊，遗精，淋病，小便频数。,【用法与用量】内服：煎汤，1.5～3钱；捣汁或入丸、散。外用：捣敷。,(《日用本草》)
