《中药大辞典》：八目鳗,【拼音名】Bá Mù Mán,【别名】七鳃鳗（薛德熵《系统动物学》），七星子鱼（《吉林中草药》）。,【来源】为七鳃鳗科动物七鳃鳗的全体。,[],"《吉林中草药》：""滋补强壮。治口眼歪斜：七星子鱼捣烂涂敷。向左歪敷右面，向右歪敷左面。""",[],【摘录】《中药大辞典》
《中药大辞典》：八月札,【拼音名】Bá Yuè Zhá,【别名】畜葍子、拿子、桴棪子、覆子、八月楂、木通子、压惊子、八月瓜、预知子、八月炸、八月果、百日瓜、牵藤瓜、冷饭包、拉拉果、野香交、羊开口、腊瓜。,【来源】药材基源：为木通科植物木通Akebia quinata(Thunb.)Decne、三叶木通A.trifoliata(Thunb.)Koidz.var.australis(Dies).Rehd.的成熟果实。,【性味】昧微苦，性平。归肝、胃、膀胱经。,【功能主治】疏肝和胃，活血止痛，软坚散结，利小便。主肝胃气滞，脘腹、胁助胀痛，饮食不消，下痢便泄，疝气疼痛，腰痛，经闭痛经，瘿瘤瘰疬，恶性肿瘤。,【用法用量】内服：煎汤，9-15g；大剂量可用 30-60g；或浸酒。,【摘录】《中华本草》
《中药大辞典》：八仙草,【拼音名】Bā Xiān Cǎo,【别名】小锯藤、锯子草、小茜草、小飞扬藤、红丝线、血见愁、细茜草、拉拉藤、小舒筋、,【来源】药材基源：为双子叶植物药茜草科植物拉拉藤或粗叶拉拉藤的全草。,【性味】味辛；微苦；性微寒,【功能主治】清热解毒；利尿通淋；消肿止痛。主痈疽肿毒；乳腺炎；阑尾炎；水肿；感冒发热；痢疾；尿路感染；尿血；牙龈出血；刀伤出血,【用法用量】内服：煎汤，15-30g；或捣汁饮。外用：适量，捣敷。,【摘录】《中华本草》
《中药大辞典》：八楞木,【拼音名】Bā Lénɡ Mù,【别名】八棱麻、青竹标、八面风、三棱草,【来源】药材基源：为菊科植物风毛菊的全草。,【性味】味苦；辛；性平,【功能主治】祛风除湿；散瘀止痛。主风湿痹痛；跌打损伤,【用法用量】内服：煎汤，9-15g；或浸酒。外用：适量，捣敷；或煎水洗。,【摘录】《中华本草》
《全国中草药汇编》：八角香,【拼音名】Bā Jiǎo Xiānɡ,【别名】蜘蛛草、羊角天麻,【来源】药材基源：为菊科植物白花蟹甲草的块茎。,【性味】味辛；性温,【功能主治】散瘀；解毒；杀虫。主风湿浮肿；无名肿毒；瘌癣,【用法用量】内服：煎汤，10-15g。外用：适量，捣敷；或磨汁涂。,【摘录】《中华本草》
《中药大辞典》：巴旦杏仁,【拼音名】Bā Dàn Xìnɡ Rén,【别名】八担仁、巴达杏仁、叭哒杏仁、巴旦杏、偏桃、婆淡树、偏核桃、匾桃、忽鹿麻、京杏。,【来源】药材基源：为蔷薇科植物扁桃种子。,【性味】味苦、甘，小毒,【功能主治】活血化瘀，润肠通便。主痛经，血滞经闭，产后瘀滞腹痛，跌打损伤，瘀血肿痛，肺痛，肠痛，肠燥便秘,【用法用量】内服：煎汤，6-10g。用时打碎；或入丸、散。制霜用须包煎。,【摘录】《中华本草》
《中药大辞典》：根辣,【拼音名】Gēn Là,【别名】大树甘草（《云南思茅中草药选》），当娜（傣名）。,【来源】为茜草科植物裂果金花的根、茎或叶。全年可采。,"【性味】《云南思茅中草药选》：""甘，平。""","②《云南思茅中草药选》：""根、茎：清热解毒，消炎利尿。治气管、支气管炎，咽喉炎，扁桃体炎，肾炎水肿，尿路感染。""",【用法用量】内服：根、茎：煎汤，0.5～1两。,【摘录】《中药大辞典》
《中药大辞典》：红橡木子,【拼音名】Hónɡ Xiànɡ Mù Zǐ,[],【来源】为壳斗科植物红锥的种仁。冬季采收。,"【性味】《陆川本草》：""甘，温。""","【功能主治】《陆川本草》：""滋养强壮，健胃，消食。治食欲不振，脾虚泄泻。""",【用法用量】内服：炒食或煮食，1～2两。,【摘录】《中药大辞典》
《中药大辞典》：赤沙糖,【拼音名】Chì Shā Tánɡ,【别名】沙糖、紫沙糖、黑沙糖、红糖、黄糖,【来源】药材基源：为禾本科植物甘蔗茎中的液汁，经炼制而成的赤色结晶体。,【性味】甘；温,【功能主治】补脾缓肝；活血散瘀。主产后恶露不行；口干呕哕；虚羸寒热,【用法用量】内服：开水、酒或药汁冲10-15g。外用：适量，化水涂；或研敷。,【摘录】《中华本草》
《中药大辞典》：虎肉,【拼音名】Hǔ Ròu,[],【来源】为猫科动物虎的肉。,【性味】甘酸，温。,"④《医林纂要》：""壮筋骨，消食积，化骨哽。""",【用法用量】内服：煮食。,【摘录】《中药大辞典》
《中药大辞典》：黑沙蒿子,【拼音名】Hēi Shā Hāo Zǐ,[],【来源】药材基源：为菊科植物黑沙蒿的根种子。,[],【功能主治】利尿。主小便不利,【用法用量】内服：煎汤，10-15g。,【摘录】《中华本草》
《全国中草药汇编》：回心草,【拼音名】Huí Xīn Cǎo,【别名】大叶藓、铁脚一把伞、太阳草,【来源】药材基源：为真藓科植物红大叶藓的全草。,【性味】淡；微苦；平,【功能主治】养心安神；镇静。主心脏病；心慌；心悸怔忡；神经衰弱,【用法用量】内服：煎汤，6-9g。,【摘录】《中华本草》《中药大辞典》
《中药大辞典》：鸡冠苗,【拼音名】Jī Guān Miáo,[],【来源】药材基源：为苋科植物鸡花冠花的茎叶或全草。,【性味】甘；性凉,【功能主治】清热凉血；解毒。主吐血；衄血；崩漏；痔疮；痢疾；荨麻疹,【用法用量】内服：煎汤，9-15g。外用：适量，捣敷；或煎水洗。,【摘录】《中华本草》
《中药大辞典》：假芫茜,【拼音名】Jiǎ Yuán Qiàn,【别名】香信，番香茜（《广西药植名录》），野芫荽（广州部队《常用中草药手册》）。,【来源】为伞形科植物刺芫荽的全株。全年可采。,"【性味】《陆川本草》：""辛，温。""","②广州部队《常用中草药手册》：""疏风除热，芳香健胃。治感冒胸痛，消化不良，肠炎腹泻，蛇咬伤。""",【用法用量】内服：煎汤，3～5钱。,【摘录】《中药大辞典》
《中药大辞典》：假酸浆花,【拼音名】Jiǎ Suān Jiānɡ Huā,[],【来源】为茄科植物假酸浆的花。夏季采收。,[],【功能主治】祛风，消炎。治鼻渊。,【用法用量】内服：煎汤，1～3钱。,【摘录】《中药大辞典》
《中药大辞典》：假茼蒿,【拼音名】Jiǎ Tónɡ Hāo,【别名】野茼蒿（《广州植物志》），冬风菜（《广西药植名录》）。,【来源】为菊科植物革命菜的全草。夏季采收。一般以鲜用为佳。,"【性味】《南宁市药物志》：""辛，平，无毒。""","②《广西本草选编》：""健脾消肿，清热解毒。治感冒发热，痢疾，肠炎，尿路感染，营养不良性水肿，乳腺炎。""",【用法用量】内服：煎汤，0.5～1两。外用：捣敷。,【摘录】《中药大辞典》
《中药大辞典》：假酸浆子,【拼音名】Jiǎ Suān Jiānɡ Zǐ,[],【来源】为茄科植物假酸浆的种子或果实。秋季采收。,"【性味】①《贵州草药》：""种子：微甘，平。""","②《云南中草药》：""果实：祛风，消炎。治风湿性关节炎，疮痈肿痛。""",【用法用量】内服：煎汤，1～3钱。外用：研末调敷。,【摘录】《中药大辞典》
《中药大辞典》：金盏银盘,【拼音名】Jīn Zhǎn Yín Pán,【别名】铁筅帚、千条针、金盘银盏,【来源】药材基源：为区科植物金盏银盘的全草。,【性味】味甘；微苦；性凉,【功能主治】清热解毒；凉血止血。主感冒发热；黄疸；泄泻；痢疾；血热吐血；血崩；跌打损伤；痈肿疮毒；鹤膝风；疥癞,【用法用量】内服：煎汤，10-30g；或浸酒饮。外用：适量，捣敷；或煎水洗。,【摘录】《中华本草》
《全国中草药汇编》：空心莲子草,【拼音名】Kōnɡ Xīn Lián Zǐ Cǎo,【别名】水花生、喜旱莲子草、空心苋,【来源】植物空心莲子草Alternanthera philoxeroides （Mart.）Griseb.的地上部分。10～11月采收，除去杂质，洗净，晒干或鲜用。,【性味】性寒，味苦。,【功能主治】清热，凉血，解毒。用于流行性乙型脑炎早期、流行性出血热初期、麻疹。,【用法用量】鲜品1～2两。外用鲜全草取汁外涂，或捣烂调蜜糖外敷。治眼病时用点眼药水，每日3～4次。,【摘录】《中药大辞典》
《中国药典》：降香,【拼音名】Jiànɡ Xiānɡ,【别名】降真香、紫藤香、降真、花梨母,【来源】药材基源：为豆科植物降香檀、印度黄檀的树干或根部心材。,【性味】辛；温；无毒,【功能主治】活血散瘀，止血定痛，降气，辟秽。主胸胁疼痛，跌打损伤，创伤出血，以及寒疝疼痛或秽浊内阻之呕吐腹痛。,【用法用量】内服：煎汤，3-6g；研末吞服1-2g；或入丸、散。外用：适量，研末敷。,【摘录】《中华本草》
《中药大辞典》：苦壶卢子,【拼音名】Kǔ Hú Lú Zǐ,【别名】苦瓠子、苦葫芦子,【来源】药材基源：为葫芦科植物小葫芦的种子。,【性味】味苦；性寒,【功能主治】利水；通窃；杀虫；解毒。主小便不利；水肿；鼻塞；鼻息肉；龆齿；聤耳；疥癣,【用法用量】内服：3-6g入丸、散。外用：煮汁涂、煎水含漱或研末点涂。,【摘录】《中华本草》
《中药大辞典》：金背枇杷,【拼音名】Jīn Bèi Pí Pá,[],【来源】为杜鹃花科植物陇蜀杜鹃的果实。秋后采摘，蜜炒用。,【性味】苦，平。,【功能主治】镇咳祛痰，清肺和胃，降气消暑。治肺热咳嗽，呕吐，口渴。,【用法用量】内服：煎汤，2～3钱。,【摘录】《中药大辞典》
《中药大辞典》：枸橘叶,【拼音名】Gōu Jú Yè,【别名】臭橘叶。,【来源】药材基源：为芸香科植物枸橘Poncirus tuifoliata （L.）Raf.的叶。,【性味】辛；温,【功能主治】理气止呕；消肿散结。主噎膈；反胃；呕吐；梅核气；疝气,【用法用量】内服：煎汤，6-15g；鲜品30g；或炒研末，第次3-6g。,【摘录】《中华本草》
《中药大辞典》：苦壶卢蔓,【拼音名】Kǔ Hú Lú Màn,【别名】苦瓠藤,【来源】药材基源：为葫芦科植物小葫芦的茎藤。,【性味】苦；寒,【功能主治】杀虫解毒。主麻疹；白麻疮,【用法用量】外用：适量，煎水洗浴,【摘录】《中华本草》
《全国中草药汇编》：金盏菊,【拼音名】Jīn Zhǎn Jú,【别名】大金盏花、水涨菊、山金菊、灯盏花、月月红,【来源】药材基源：为菊科植物金盏菊的全草。,【性味】味苦；性寒,【功能主治】清热解毒；活血调经。主中耳炎；月经不调,【用法用量】内服：煎汤，5-15g。外用：适量，鲜品取汁滴耳。,【摘录】《中华本草》
《全国中草药汇编》：狼尾巴蒿,【拼音名】Lánɡ Wěi Bɑ Hāo,【别名】臭花椒,【来源】为牻牛儿苗科植物熏倒牛的果实。果实成热时采收。,【性味】辛，凉。,【功能主治】清热镇痉。,【用法用量】内服：煎汤，3～10枚。,【摘录】《中药大辞典》
《中药大辞典》：苦壶卢花,【拼音名】Kǔ Hú Lú Huā,[],【来源】药材基源：为葫芦科植物小葫芦的花,【性味】苦；寒,【功能主治】散结；拔毒；敛疮。主鼠瘘,【用法用量】外用：适量；研末撒敷。,【摘录】《中华本草》
《中药大辞典》：阔叶麦冬,【拼音名】Kuò Yè Mài Dōnɡ,【别名】大麦冬,【来源】为百合科植物阔叶麦冬Liriope platyphylla Wang et Tang的块根。,[],【功能主治】同麦冬。,[],【摘录】《中药大辞典》
《全国中草药汇编》：蛞蝓,【拼音名】Kuò Yú,【别名】陵蠡、土蜗、附蜗、蜒蚰、托胎虫、蛞蜗、鼻涕虫、蜒蚰螺,【来源】药材基源：为蛞蝓科动物黄蛞蝓、野蛞蝓的全体。,【性味】味咸；性寒,【功能主治】祛风定惊；清热解毒；消肿止痛。主中风㖞僻；筋脉拘挛；惊痫；喘息；咽肿；喉痹；痈肿；丹毒；痰核；痔疮肿痛；脱肛,【用法用量】内服：焙干研末或研烂为丸，2-3条。外用：研末或捣敷，5-10条。,【摘录】《中华本草》
《中药大辞典》：苦壶卢,【拼音名】Kǔ Hú Lú,【别名】苦匏、蒲卢、苦瓠、约壶、约腹壶、苦瓠娄、亚腰壶卢、长柄茶壶卢、药壶卢、细颈葫芦、长柄葫芦、金葫芦、京葫芦、小葫芦。,【来源】药材基源：为葫芦科植物小葫芦的果实。,【性味】味苦；性寒,【功能主治】利水；消肿；清热散结。主水肿；黄疸；消渴；癃闭；痈肿恶疮；疥癣,【用法用量】内服：煎汤，6-9g；或入丸、散。外用：煎水熏洗、煮汁涂或滴鼻。,【摘录】《中华本草》
《中药大辞典》：络石果,【拼音名】Luò Shí Guǒ,[],【来源】为夹竹桃科植物络石的果实。7月间采集，以未熟的果实为好。,[],【功能主治】治筋骨痛。,【用法用量】内服：煎汤，1.5～3钱。,【摘录】《中药大辞典》
《全国中草药汇编》：螺厣草,【拼音名】Luó Yǎn Cǎo,【别名】镜面草、蟢儿草、地连钱、石龙、石茶、抱树莲、抱石莲、山豆丬草、血草、石耳坠、痞子药、石瓜子、瓜子草、瓜子莲、金指甲、风不动、金茶匙、铁指甲、飞龙鳞、猫龙草、铺地阴桃、石南瓜、靠背金钱,【来源】药材基源：为水龙骨科植物伏石蕨的全草。,【性味】辛；凉；微苦,【功能主治】清肺止咳；凉血止血；清热解毒。主肺热咳嗽；肺痈；咯血；吐血；衄血；尿血；便血；崩漏；咽喉肿痛；腮腺炎；痢疾；瘰疬；痈疮肿毒；皮肤湿痒；风火牙痛；风湿骨痛,【用法用量】内服：煎汤，9-18g，鲜品60-120g；或捣汁。外用：适量，捣敷或研末调敷；或煎水洗；或绞汗滴耳。,【摘录】《中华本草》
《中药大辞典》：马比木,【拼音名】Mǎ Bǐ Mù,【别名】公黄珠子、追风伞。,【来源】药材基源：为茶茱萸科植物马比木的根皮。,【性味】温；辛,【功能主治】祛风除湿；理气散寒。主风寒湿痹；浮肿；疝气,【用法用量】内服：煎汤，9-15g。外用：适量，煎水熏洗患处。,【摘录】《中华本草》
《中药大辞典》：李树胶,【拼音名】Lǐ Shù Jiāo,[],【来源】药材基源：为蔷薇科植物李的树脂。,【性味】苦；寒；无毒,【功能主治】清热，透疹，退翳。主麻诊透发不畅，目生翳障,【用法用量】内服：煎汤，15-30g。,【摘录】《中华本草》
《中药大辞典》：麋肉,【拼音名】Mí Ròu,[],【来源】药材基源：为鹿科动物麋鹿的肉。,【性味】味甘；性温,【功能主治】补中气；益肾精；强筋骨；调血脉。主虚劳不足；腰脚软弱；产后风虚,【用法用量】内服：煮食，适量。,【摘录】《中华本草》
《全国中草药汇编》：马宝,【拼音名】Mǎ Bǎo,【别名】鲊荅、马结石,【来源】药材基源：为马科动物马胃肠道结石。,【性味】味甘；咸；微苦；性凉；小毒,【功能主治】镇惊化痰；清热解毒。主惊痫癫狂；痰热神昏；吐血衄血；痰热咳嗽；恶疮肿毒,【用法用量】内服：研开，0.3-3g。,【摘录】《中华本草》
《中药大辞典》：绿绒蒿,【拼音名】Lǜ Rónɡ Hāo,【别名】阿拍色鲁。,【来源】药材基源：为罂粟科植物长叶绿绒蒿和全缘绿绒蒿的全草或根。,【性味】苦；涩；寒；小毒,【功能主治】清热利湿；止咳。主肺炎咳嗽；湿热黄疸；水肿；创伤久不愈合,【用法用量】内服：煎汤，3-6g。外用：适量，研末敷。,【摘录】《中华本草》
《中药大辞典》：绿青,【拼音名】Lǜ Qīnɡ,【别名】石绿、石碌、大绿,【来源】药材基源：为碳酸盐类矿物孔雀石的矿石。,【性味】酸；寒；无毒,【功能主治】催吐祛痰；镇惊；敛疮。主风痰壅塞；眩晕昏仆；痰迷惊痫；疳疮,【用法用量】内服：入丸、散。外用：研末撒或调敷。,【摘录】《中华本草》《中药大辞典》
《中药大辞典》：麋茸,【拼音名】Mí Rónɡ,【别名】麋、麈、四不象,【来源】药材基源：为鹿科动物麋鹿雄性未骨化的带有茸毛的幼角。,【性味】味甘；性温,【功能主治】补肾阳；益精血；强筋骨；壮腰膝。主虚劳赢瘦；精血不足；阳痿；不孕；腰膝酸软；筋骨疼痛,【用法用量】内服：入丸、散，或浸酒，熬膏，3-6g。,【摘录】《中华本草》
《中药大辞典》：狼肉,【拼音名】Lánɡ Ròu,[],【来源】药材基源：为犬科动物狼的肉。,【性味】味咸；性热,【功能主治】补五脏；厚肠胃；填精髓；御风寒。主虚劳；冷积腹痛；风湿痹痛；竣痪,【用法用量】内服：煮食，适量。,【摘录】《中华本草》
《中药大辞典》：茉莉花,【拼音名】Mò Lì Huā,【别名】白末利；小南强；奈花；鬘华、末梨花,【来源】药材基源：为木犀科植物茉莉的花。,【性味】辛;微甘;性温,【功能主治】理气止痛;辟秽开郁。主湿法中阻;胸膈不舒；泻痢腹痛；头晕头痛；目赤；疮毒,【用法用量】内服：煎场，3～10g；或代茶饮。外用：适量，煎水洗目或菜油浸滴耳。,【摘录】《中华本草》
《中药大辞典》：螺蛳,【拼音名】Luó Sī,【别名】蜗篱、师螺、蜗螺,【来源】药材基源：为田螺科动物方形环棱螺及其同属动物的全体。,【性味】味甘；性寒,【功能主治】清热；利水；明目。主黄疸；水肿；疮肿；淋浊；消渴；痢疾；目赤弱障；痔疮,【用法用量】内服：煮食，20个或煎汤；或捣汁。外用：适量，捣敷。,【摘录】《中华本草》
《全国中草药汇编》：朴松实,【拼音名】Pǔ Sōnɡ Shí,【别名】冷杉果、蒲松果、松梅,【来源】药材基源：为松科植物秦冷杉的球果。,【性味】甘；涩；微辛；性平,【功能主治】平肝熄风；调经活血；止带。主高血压痛；头痛；眩晕；心神不安；月经不调；崩漏；带下,【用法用量】内服：煎汤，6-9g。,【摘录】《中华本草》
《中药大辞典》：木通根,【拼音名】Mù Tōnɡ Gēn,【别名】八月瓜根,【来源】药材基源：为木通科植物木通Akebia quinata (Thunb.)De-cne.三叶木通A.trifoliata(Thunb.)Koidz.及白木通A.trifoliata (Thunb.Koidz.Var.australis(Diels)Rehd.的根。,【性味】苦；性平；归膀光；肝经,【功能主治】祛风通络；利水消肿；行气；活血；补肝肾；强筋骨。主风湿痹痛；跌打损伤；经闭；疝气；睾丸肿痛；脘腹胀闷；小便不利；带下；虫蛇咬伤,【用法用量】内服：煎汤，9-15g；磨汁或浸酒。外用：鲜品适量，捣烂敷患处。,【摘录】《中华本草》
《中药大辞典》：牛肺,【拼音名】Niú Fèi,【别名】牛、水牛,【来源】药材基源：为牛科动物黄牛或水牛的肺。,【性味】味甘；性平,【功能主治】益肺；止咳喘。主肺虚咳嗽喘逆,【用法用量】内服：煮食，适量。,【摘录】《中华本草》
《中药大辞典》：鹰嘴爪,【拼音名】Yīnɡ Zuǐ Zhǎo,[],【来源】药材基源：为鹰科动物苍鹰的嘴和脚爪。,【性味】咸；平,【功能主治】止血化痔。主痔疮,【用法用量】内服：研末，适量。,【摘录】《中华本草》
《全国中草药汇编》：老鸦柿,【拼音名】Lǎo Yā Shì,【别名】牛奶柿、丁香柿、月月有、枝柿、丁秀李、拳李、大肚老姆、颠和尚、糯米饭刺、苦李、猴总子,【来源】药材基源：为柿科植物老鸦柿的根或枝。,【性味】苦；性平,【功能主治】清湿热；利肝胆；活血化瘀。主急性黄疸型肝炎；肝硬化；跌打损伤,【用法用量】内服：煎汤，10～30g。,【摘录】《中华本草》
《中药大辞典》：乌龙摆尾,【拼音名】Wū Lónɡ Bǎi Wěi,【别名】蓬蘽叶,【来源】药材基源：为蔷薇科植物灰白毛莓的根。,【性味】酸涩；无毒,【功能主治】活血散瘀，祛风通络。主经闭，腰痛，腹痛，筋骨疼痛，跌打损伤，感冒，痢疾,【用法用量】内服：煎汤，10-20g。,【摘录】《中华本草》
《全国中草药汇编》：狮子七,【拼音名】Shī Zi Qī,【别名】红景天、土三七。,【来源】药材基源：为景天科植物狭叶红景天的根茎及根。,【性味】苦；涩；温,【功能主治】养心安神；活血化瘀；止血；清热解毒。主气虚体弱；短气乏力；心悸失眠；头昏眩晕；胸闷疼痛；跌打损伤；月经不调；崩漏；吐血；痢疾；腹泻,【用法用量】内服：煎汤，9-12g。,【摘录】《中华本草》
《中药大辞典》：猪靥,【拼音名】Zhū Yè,【别名】猪气子,【来源】药材基源：为猪科动物猪的甲状腺体。,【性味】味甘；性微温；有毒,【功能主治】散结消瘿。主气瘿；气瘤,【用法用量】内服：煮食，适量；或焙干研开，每日0.15g。,【摘录】《中华本草》
《中药大辞典》：苎麻花,【拼音名】Zhù Má Huā,[],【来源】为荨麻科植物苎麻的花。,[],"②《生草药手册》：""治麻疹。""",【用法用量】内服：煎汤，1.5～3钱。,【摘录】《中药大辞典》
《中药大辞典》：柞树叶,【拼音名】Zhà Shù Yè,[],【来源】药材基源：为壳斗科植物蒙栎的叶。,【性味】微苦；涩；性平,【功能主治】清热止痢；止咳；解毒消肿。主痢疾；肠炎；消化不良；支气管炎；痈肿；痔疮,【用法用量】内服：煎汤， 3-10g；研末，每次1-1.5g，小儿酌减。外用：适量，捣敷。,【摘录】《中华本草》
《全国中草药汇编》：柞树皮,【拼音名】Zhà Shù Pí,【别名】岛输尔巴姆那木（朝名）。,【来源】药材基源：为壳斗科植物蒙栎的树皮。,【性味】微苦；涩；性平,【功能主治】清热利湿；解毒消肿。主痢疾；肠炎；小儿消袋子化不良；气管炎；黄疸；痔疮,【用法用量】内服：煎汤，5-10g；或入丸、散。外用：适量，煎汤熏洗，或捣。,【摘录】《中华本草》
《中药大辞典》：柞木皮,【拼音名】Zhà Mù Pí,【别名】孤奴、纳葛窳。,【来源】药材基源：为大风子科植物柞木的树皮。,【性味】味苦；酸；性微寒,【功能主治】清热利湿；催产。主湿热黄疸；痢疾；瘰疬；梅疮溃烂；鼠瘘；难产；死胎不下,【用法用量】内服：煎汤，6-9g；或研末。,【摘录】《中华本草》
《中药大辞典》：柞木叶,【拼音名】Zhà Mù Yè,[],【来源】药材基源：为大风子科植物柞木Xylosma congestum (Lour.) Merr.的枝叶。,【性味】味苦；涩；性寒,【功能主治】清热解毒；解毒；散瘀消肿。主婴幼儿泄泻；痢疾；痈疖肿毒；跌打骨折；扭伤脱臼；死胎不下,【用法用量】外用：适量，捣敷；或研粉，酒、醋调敷。,【摘录】《中华本草》
《中药大辞典》：柞木根,【拼音名】Zhà Mù Gēn,[],【来源】药材基源：为大风子科植物柞木Xylosma congestum (Lour.) Merr.的根。,【性味】味苦；性平,【功能主治】解毒；利湿；散瘀；催产。主黄疸；痢疾；水肿；肺核咯血；瘰疬；跌打肿痛；难产；死胎不下,【用法用量】内服：煎汤，12-18g，鲜品60-120g；或烧存性研末酒调。,【摘录】《中华本草》
《中药大辞典》：鳟鱼,【拼音名】Zūn Yú,【别名】鮅、赤眼鱼、红目鳟、红眼棒、红眼鱼、醉角眼、野草鱼,【来源】药材基源：为鲤科动物赤眼鳟的肉。,【性味】味甘；性温,【功能主治】暖胃和中；止泻。主反胃吐食；脾胃虚寒泄泻,【用法用量】内服：煮食，100-200g。,【摘录】《中华本草》
《中药大辞典》：鱼眼草根,【拼音名】Yú Yǎn Cǎo Gēn,[],【来源】为菊科植物小鱼眼草的根。,【性味】辛甘，温。,【功能主治】利小便，治五淋溺时疼痛。,【用法用量】内服：炖肉，0.8～1两。,【摘录】《中药大辞典》
